champion,campeão,noun,World champion.,Campeão mundial.,,,
victory,vitória,noun,Great victory.,Grande vitória.,,,
defeat,derrota,noun,Bitter defeat.,Derrota amarga.,,,
to defeat,derrotar,verb-regular,I defeat.,Eu derroto.,derroto|derrotas|derrota|derrotamos|derrotais|derrotam,derrotei|derrotaste|derrotou|derrotamos|derrotastes|derrotaram,derrotava|derrotavas|derrotava|derrotávamos|derrotáveis|derrotavam,derrotarei|derrotarás|derrotará|derrotaremos|derrotareis|derrotarão
battle,batalha,noun,Epic battle.,Batalha épica.,,,
fight,luta,noun,Fair fight.,Luta justa.,,,
to fight,lutar,verb-regular,I fight.,Eu luto.,luto|lutas|luta|lutamos|lutais|lutam,lutei|lutaste|lutou|lutamos|lutastes|lutaram,lutava|lutavas|lutava|lutávamos|lutáveis|lutavam,lutarei|lutarás|lutará|lutaremos|lutareis|lutarão
war,guerra,noun,World war.,Guerra mundial.,,,
peace,paz,noun,World peace.,Paz mundial.,,,
soldier,soldado,noun,Brave soldier.,Soldado corajoso.,,,
army,exército,noun,National army.,Exército nacional.,,,
navy,marinha,noun,Portuguese navy.,Marinha portuguesa.,,,
air force,força aérea,noun,Air force pilot.,Piloto da força aérea.,,,
weapon,arma,noun,Dangerous weapon.,Arma perigosa.,,,
gun,pistola,noun,He has a gun.,Ele tem uma pistola.,,,
rifle,espingarda,noun,Hunting rifle.,Espingarda de caça.,,,
sword,espada,noun,Sharp sword.,Espada afiada.,,,
knife,faca,noun,Kitchen knife.,Faca de cozinha.,,,
bomb,bomba,noun,Nuclear bomb.,Bomba nuclear.,,,
explosion,explosão,noun,Loud explosion.,Explosão alta.,,,
to explode,explodir,verb-irregular,The bomb explodes.,A bomba explode.,expludo|explodes|explode|explodimos|explodis|explodem,explodi|explodiste|explodiu|explodimos|explodistes|explodiram,explodia|explodias|explodia|explodíamos|explodíeis|explodiam,explodirei|explodirás|explodirá|explodiremos|explodireis|explodirão
attack,ataque,noun,Surprise attack.,Ataque surpresa.,,,
to attack,atacar,verb-regular,I attack.,Eu ataco.,ataco|atacas|ataca|atacamos|atacais|atacam,ataquei|atacaste|atacou|atacamos|atacastes|atacaram,atacava|atacavas|atacava|atacávamos|atacáveis|atacavam,atacarei|atacarás|atacará|atacaremos|atacareis|atacarão
defense,defesa,noun,Strong defense.,Defesa forte.,,,
enemy,inimigo,noun,Defeat the enemy.,Derrota o inimigo.,,,
ally,aliado,noun,Trusted ally.,Aliado de confiança.,,,
hero,herói,noun,National hero.,Herói nacional.,,,
courage,coragem,noun,Great courage.,Grande coragem.,,,
coward,cobarde,noun,He's a coward.,Ele é cobarde.,,,
to protect,proteger,verb-regular,I protect you.,Eu protejo-te.,protejo|proteges|protege|protegemos|protegeis|protegem,protegi|protegeste|protegeu|protegemos|protegestes|protegeram,protegia|protegias|protegia|protegíamos|protegíeis|protegiam,protegerei|protegerás|protegerá|protegeremos|protegereis|protegerão
protection,proteção,noun,Need protection.,Precisar de proteção.,,,
to guard,guardar,verb-regular,I guard.,Eu guardo.,guardo|guardas|guarda|guardamos|guardais|guardam,guardei|guardaste|guardou|guardamos|guardastes|guardaram,guardava|guardavas|guardava|guardávamos|guardáveis|guardavam,guardarei|guardarás|guardará|guardaremos|guardareis|guardarão
guard,guarda,noun,Security guard.,Guarda de segurança.,,,
prison,prisão,noun,High security prison.,Prisão de alta segurança.,,,
prisoner,prisioneiro,noun,Political prisoner.,Prisioneiro político.,,,
to arrest,prender,verb-regular,Police arrest criminals.,A polícia prende criminosos.,prendo|prendes|prende|prendemos|prendeis|prendem,prendi|prendeste|prendeu|prendemos|prendestes|prenderam,prendia|prendias|prendia|prendíamos|prendíeis|prendiam,prenderei|prenderás|prenderá|prenderemos|prendereis|prenderão
to release,libertar,verb-regular,I release.,Eu liberto.,liberto|libertas|liberta|libertamos|libertais|libertam,libertei|libertaste|libertou|libertamos|libertastes|libertaram,libertava|libertavas|libertava|libertávamos|libertáveis|libertavam,libertarei|libertarás|libertará|libertaremos|libertareis|libertarão
free,livre,adjective,I'm free.,Eu sou livre.,,,
freedom,liberdade,noun,Personal freedom.,Liberdade pessoal.,,,
liberty,liberdade,noun,Liberty and justice.,Liberdade e justiça.,,,
slave,escravo,noun,African slave.,Escravo africano.,,,
slavery,escravatura,noun,Abolish slavery.,Abolir a escravatura.,,,
master,mestre,noun,Grand master.,Grão-mestre.,,,
servant,criado,noun,Loyal servant.,Criado leal.,,,
to serve,servir,verb-irregular,I serve.,Eu sirvo.,sirvo|serves|serve|servimos|servis|servem,servi|serviste|serviu|servimos|servistes|serviram,servia|servias|servia|servíamos|servíeis|serviam,servirei|servirás|servirá|serviremos|servireis|servirão
service,serviço,noun,Public service.,Serviço público.,,,
to obey,obedecer,verb-regular,I obey.,Eu obedeço.,obedeço|obedeces|obedece|obedecemos|obedeceis|obedecem,obedeci|obedeceste|obedeceu|obedecemos|obedecestes|obedeceram,obedecia|obedecias|obedecia|obedecíamos|obedecíeis|obedeciam,obedecerei|obedecerás|obedecerá|obedeceremos|obedecereis|obedecerão
to disobey,desobedecer,verb-regular,I disobey.,Eu desobedeço.,desobedeço|desobedeces|desobedece,desobedecemos|desobedeceis|desobedecem,desobedeci|desobedeceste|desobedeceu|desobedecemos|desobedecestes|desobedeceram,desobedecia|desobedecias|desobedecia|desobedecíamos|desobedecíeis|desobedeciam,desobedecerei|desobedecerás|desobedecerá|desobedeceremos|desobedecereis|desobedecerão
command,comando,noun,Military command.,Comando militar.,,,
to command,comandar,verb-regular,I command.,Eu comando.,comando|comandas|comanda|comandamos|comandais|comandam,comandei|comandaste|comandou|comandamos|comandastes|comandaram,comandava|comandavas|comandava|comandávamos|comandáveis|comandavam,comandarei|comandarás|comandará|comandaremos|comandareis|comandarão
order,ordem,noun,Military order.,Ordem militar.,,,
to order,ordenar,verb-regular,I order.,Eu ordeno.,ordeno|ordenas|ordena|ordenamos|ordenais|ordenam,ordenei|ordenaste|ordenou|ordenamos|ordenastes|ordenaram,ordenava|ordenavas|ordenava|ordenávamos|ordenáveis|ordenavam,ordenarei|ordenarás|ordenará|ordenaremos|ordenareis|ordenarão
obedient,obediente,adjective,Obedient child.,Criança obediente.,,,
disobedient,desobediente,adjective,Disobedient child.,Criança desobediente.,,,
discipline,disciplina,noun,Military discipline.,Disciplina militar.,,,
to discipline,disciplinar,verb-regular,I discipline.,Eu disciplino.,disciplino|disciplinas|disciplina|disciplinamos|disciplinais|disciplinam,disciplinei|disciplinaste|disciplinou|disciplinamos|disciplinastes|disciplinaram,disciplinava|disciplinavas|disciplinava|disciplinávamos|disciplináveis|disciplinavam,disciplinarei|disciplinarás|disciplinará|disciplinaremos|disciplinareis|disciplinarão
strict,rigoroso,adjective,Strict teacher.,Professor rigoroso.,,,
gentle,gentil,adjective,Gentle person.,Pessoa gentil.,,,
rough,áspero,adjective,Rough surface.,Superfície áspera.,,,
smooth,liso,adjective,Smooth surface.,Superfície lisa.,,,
soft,macio,adjective,Soft pillow.,Almofada macia.,,,
hard,duro,adjective,Hard rock.,Rocha dura.,,,
thick,grosso,adjective,Thick book.,Livro grosso.,,,
thin,fino,adjective,Thin paper.,Papel fino.,,,
wide,largo,adjective,Wide street.,Rua larga.,,,
narrow,estreito,adjective,Narrow street.,Rua estreita.,,,
deep,profundo,adjective,Deep ocean.,Oceano profundo.,,,
shallow,raso,adjective,Shallow water.,Água rasa.,,,
tall,alto,adjective,Tall building.,Edifício alto.,,,
short,baixo,adjective,Short man.,Homem baixo.,,,
long,comprido,adjective,Long road.,Estrada comprida.,,,
brief,breve,adjective,Brief moment.,Momento breve.,,,
heavy,pesado,adjective,Heavy box.,Caixa pesada.,,,
light,leve,adjective,Light bag.,Saco leve.,,,
wet,molhado,adjective,Wet clothes.,Roupa molhada.,,,
dry,seco,adjective,Dry towel.,Toalha seca.,,,
sharp,afiado,adjective,Sharp knife.,Faca afiada.,,,
dull,rombo,adjective,Dull knife.,Faca romba.,,,
bright,brilhante,adjective,Bright light.,Luz brilhante.,,,
dim,fraco,adjective,Dim light.,Luz fraca.,,,
dark,escuro,adjective,Dark room.,Sala escura.,,,
light,claro,adjective,Light color.,Cor clara.,,,
loud,alto,adjective,Loud noise.,Barulho alto.,,,
quiet,silencioso,adjective,Quiet place.,Lugar silencioso.,,,
silent,silencioso,adjective,Silent night.,Noite silenciosa.,,,
noisy,barulhento,adjective,Noisy street.,Rua barulhenta.,,,
noise,barulho,noun,Loud noise.,Barulho alto.,,,
sound,som,noun,Beautiful sound.,Som bonito.,,,
silence,silêncio,noun,Complete silence.,Silêncio completo.,,,
voice,voz,noun,Loud voice.,Voz alta.,,,
to shout,gritar,verb-regular,I shout.,Eu grito.,grito|gritas|grita|gritamos|gritais|gritam,gritei|gritaste|gritou|gritamos|gritastes|gritaram,gritava|gritavas|gritava|gritávamos|gritáveis|gritavam,gritarei|gritarás|gritará|gritaremos|gritareis|gritarão
to whisper,sussurrar,verb-regular,I whisper.,Eu sussurro.,sussurro|sussurras|sussurra|sussurramos|sussurrais|sussurram,sussurrei|sussurraste|sussurrou|sussurramos|sussurrastes|sussurraram,sussurrava|sussurravas|sussurrava|sussurrávamos|sussurráveis|sussurravam,sussurrarei|sussurrarás|sussurrará|sussurraremos|sussurrareis|sussurrarão
to scream,gritar,verb-regular,I scream.,Eu grito.,grito|gritas|grita|gritamos|gritais|gritam,gritei|gritaste|gritou|gritamos|gritastes|gritaram,gritava|gritavas|gritava|gritávamos|gritáveis|gritavam,gritarei|gritarás|gritará|gritaremos|gritareis|gritarão
scream,grito,noun,Loud scream.,Grito alto.,,,
song,canção,noun,Beautiful song.,Canção bonita.,,,
melody,melodia,noun,Sweet melody.,Melodia doce.,,,
rhythm,ritmo,noun,Fast rhythm.,Ritmo rápido.,,,
beat,batida,noun,Strong beat.,Batida forte.,,,
tune,melodia,noun,Catchy tune.,Melodia cativante.,,,
harmony,harmonia,noun,Perfect harmony.,Harmonia perfeita.,,,
to compose,compor,verb-irregular,I compose music.,Eu componho música.,componho|compões|compõe|compomos|compondes|compõem,compus|compuseste|compôs|compusemos|compusestes|compuseram,compunha|compunhas|compunha|compúnhamos|compúnheis|compunham,comporei|comporás|comporá|comporemos|comporeis|comporão
composer,compositor,noun,Famous composer.,Compositor famoso.,,,
orchestra,orquestra,noun,Symphony orchestra.,Orquestra sinfónica.,,,
instrument,instrumento,noun,Musical instrument.,Instrumento musical.,,,
piano,piano,noun,I play piano.,Eu toco piano.,,,
guitar,guitarra,noun,Electric guitar.,Guitarra elétrica.,,,
violin,violino,noun,Classical violin.,Violino clássico.,,,
drum,tambor,noun,I play drums.,Eu toco bateria.,,,
flute,flauta,noun,Silver flute.,Flauta de prata.,,,
trumpet,trompete,noun,Golden trumpet.,Trompete dourado.,,,
saxophone,saxofone,noun,Jazz saxophone.,Saxofone de jazz.,,,
voice,voz,noun,Beautiful voice.,Voz bonita.,,,
to perform,atuar,verb-regular,I perform tonight.,Eu atuo hoje à noite.,atuo|atuas|atua|atuamos|atuais|atuam,atuei|atuaste|atuou|atuamos|atuastes|atuaram,atuava|atuavas|atuava|atuávamos|atuáveis|atuavam,atuarei|atuarás|atuará|atuaremos|atuareis|atuarão
performance,atuação,noun,Great performance.,Grande atuação.,,,
actor,ator,noun,Famous actor.,Ator famoso.,,,
actress,atriz,noun,Talented actress.,Atriz talentosa.,,,
role,papel,noun,Leading role.,Papel principal.,,,
character,personagem,noun,Main character.,Personagem principal.,,,
scene,cena,noun,Final scene.,Cena final.,,,
act,ato,noun,First act.,Primeiro ato.,,,
play,peça,noun,Theater play.,Peça de teatro.,,,
drama,drama,noun,Greek drama.,Drama grego.,,,
comedy,comédia,noun,Funny comedy.,Comédia engraçada.,,,
tragedy,tragédia,noun,Greek tragedy.,Tragédia grega.,,,
script,guião,noun,Movie script.,Guião de filme.,,,
dialogue,diálogo,noun,Natural dialogue.,Diálogo natural.,,,
line,fala,noun,Memorable line.,Fala memorável.,,,
to memorize,memorizar,verb-regular,I memorize.,Eu memorizo.,memorizo|memorizas|memoriza|memorizamos|memorizais|memorizam,memorizei|memorizaste|memorizou|memorizamos|memorizastes|memorizaram,memorizava|memorizavas|memorizava|memorizávamos|memorizáveis|memorizavam,memorizarei|memorizarás|memorizará|memorizaremos|memorizareis|memorizarão
to rehearse,ensaiar,verb-regular,I rehearse.,Eu ensaio.,ensaio|ensaias|ensaia|ensaiamos|ensaiais|ensaiam,ensaiei|ensaiaste|ensaiou|ensaiamos|ensaiastes|ensaiaram,ensaiava|ensaiavas|ensaiava|ensaiávamos|ensaiáveis|ensaiavam,ensaiarei|ensaiarás|ensaiará|ensaiaremos|ensaiareis|ensaiarão
rehearsal,ensaio,noun,Final rehearsal.,Ensaio final.,,,
costume,traje,noun,Historical costume.,Traje histórico.,,,
makeup,maquilhagem,noun,Stage makeup.,Maquilhagem de palco.,,,
wig,peruca,noun,Blonde wig.,Peruca loura.,,,
mask,máscara,noun,Carnival mask.,Máscara de carnaval.,,,
curtain,cortina,noun,Red curtain.,Cortina vermelha.,,,
spotlight,holofote,noun,Bright spotlight.,Holofote brilhante.,,,
microphone,microfone,noun,Wireless microphone.,Microfone sem fios.,,,
speaker,coluna,noun,Loud speaker.,Coluna alta.,,,
amplifier,amplificador,noun,Guitar amplifier.,Amplificador de guitarra.,,,
volume,volume,noun,Turn up the volume.,Aumenta o volume.,,,
recording,gravação,noun,Studio recording.,Gravação de estúdio.,,,
to record,gravar,verb-regular,I record music.,Eu gravo música.,gravo|gravas|grava|gravamos|gravais|gravam,gravei|gravaste|gravou|gravamos|gravastes|gravaram,gravava|gravavas|gravava|gravávamos|graváveis|gravavam,gravarei|gravarás|gravará|gravaremos|gravareis|gravarão
album,álbum,noun,New album.,Álbum novo.,,,
track,faixa,noun,Title track.,Faixa título.,,,
disc,disco,noun,Compact disc.,Disco compacto.,,,
vinyl,vinil,noun,Vinyl record.,Disco de vinil.,,,
cassette,cassete,noun,Audio cassette.,Cassete de áudio.,,,
radio,rádio,noun,FM radio.,Rádio FM.,,,
podcast,podcast,noun,Popular podcast.,Podcast popular.,,,
broadcast,transmissão,noun,Live broadcast.,Transmissão ao vivo.,,,
to broadcast,transmitir,verb-irregular,I broadcast.,Eu transmito.,transmito|transmites|transmite|transmitimos|transmitis|transmitem,transmiti|transmitiste|transmitiu|transmitimos|transmitistes|transmitiram,transmitia|transmitias|transmitia|transmitíamos|transmitíeis|transmitiam,transmitirei|transmitirás|transmitirá|transmitiremos|transmitireis|transmitirão
channel,canal,noun,TV channel.,Canal de TV.,,,
station,estação,noun,Radio station.,Estação de rádio.,,,
frequency,frequência,noun,Radio frequency.,Frequência de rádio.,,,
antenna,antena,noun,TV antenna.,Antena de TV.,,,
satellite,satélite,noun,Satellite TV.,TV satélite.,,,
cable,cabo,noun,Cable TV.,TV cabo.,,,
streaming,streaming,noun,Online streaming.,Streaming online.,,,
to stream,fazer streaming,verb-regular,I stream movies.,Eu faço streaming de filmes.,faço|fazes|faz|fazemos|fazeis|fazem,fiz|fizeste|fez|fizemos|fizestes|fizeram,fazia|fazias|fazia|fazíamos|fazíeis|faziam,farei|farás|fará|faremos|fareis|farão
subscription,subscrição,noun,Monthly subscription.,Subscrição mensal.,,,
to subscribe,subscrever,verb-regular,I subscribe.,Eu subscrevo.,subscrevo|subscreves|subscreve|subscrevemos|subscreveis|subscrevem,subscrevi|subscreveste|subscreveu|subscrevemos|subscrevestes|subscreveram,subscrevia|subscrevias|subscrevia|subscrevíamos|subscrevíeis|subscreviam,subscreverei|subscreverás|subscreverá|subscreveremos|subscrevereis|subscreverão
member,membro,noun,Club member.,Membro do clube.,,,
membership,adesão,noun,Club membership.,Adesão ao clube.,,,
fee,taxa,noun,Membership fee.,Taxa de adesão.,,,
payment,pagamento,noun,Monthly payment.,Pagamento mensal.,,,
credit,crédito,noun,Store credit.,Crédito de loja.,,,
debit,débito,noun,Direct debit.,Débito direto.,,,
balance,saldo,noun,Account balance.,Saldo da conta.,,,
statement,extrato,noun,Bank statement.,Extrato bancário.,,,
transaction,transação,noun,Financial transaction.,Transação financeira.,,,
deposit,depósito,noun,Cash deposit.,Depósito em dinheiro.,,,
withdrawal,levantamento,noun,ATM withdrawal.,Levantamento no multibanco.,,,
to withdraw,levantar,verb-regular,I withdraw money.,Eu levanto dinheiro.,levanto|levantas|levanta|levantamos|levantais|levantam,levantei|levantaste|levantou|levantamos|levantastes|levantaram,levantava|levantavas|levantava|levantávamos|levantáveis|levantavam,levantarei|levantarás|levantará|levantaremos|levantareis|levantarão
to deposit,depositar,verb-regular,I deposit money.,Eu deposito dinheiro.,deposito|depositas|deposita|depositamos|depositais|depositam,depositei|depositaste|depositou|depositamos|depositastes|depositaram,depositava|depositavas|depositava|depositávamos|depositáveis|depositavam,depositarei|depositarás|depositará|depositaremos|depositareis|depositarão
to transfer,transferir,verb-irregular,I transfer money.,Eu transfiro dinheiro.,transfiro|transferes|transfere|transferimos|transferis|transferem,transferi|transferiste|transferiu|transferimos|transferistes|transferiram,transferia|transferias|transferia|transferíamos|transferíeis|transferiam,transferirei|transferirás|transferirá|transferiremos|transferireis|transferirão
account number,número de conta,noun,My account number.,O meu número de conta.,,,
bank branch,agência bancária,noun,Local bank branch.,Agência bancária local.,,,
teller,caixa,noun,Bank teller.,Caixa de banco.,,,
manager,gerente,noun,Bank manager.,Gerente de banco.,,,
clerk,funcionário,noun,Bank clerk.,Funcionário bancário.,,,
signature,assinatura,noun,Your signature.,A tua assinatura.,,,
to sign,assinar,verb-regular,I sign.,Eu assino.,assino|assinas|assina|assinamos|assinais|assinam,assinei|assinaste|assinou|assinamos|assinastes|assinaram,assinava|assinavas|assinava|assinávamos|assináveis|assinavam,assinarei|assinarás|assinará|assinaremos|assinareis|assinarão
